Job Result,Job Creation Time,Job Completion Time,Product Name,Component Being updated,Customer ID
SUCCESS,8/1/2019 17:22,8/1/2019 17:30,Product 1,"Component 2,Component 3,Component 4",21006
SUCCESS,8/1/2019 17:19,8/1/2019 17:26,Product 1,"Component 2,Component 3,Component 4",79488
SUCCESS,8/1/2019 16:53,8/1/2019 17:01,Product 2,"Component 2,Component 3,Component 4",66717
SUCCESS,8/1/2019 16:45,8/1/2019 16:58,Product 1,"Component 2,Component 3,Component 4",75619
CANCELLED,8/1/2019 16:45,8/1/2019 17:22,Product 1,"Component 2,Component 3,Component 4",21006
FAILURE,8/1/2019 16:45,8/1/2019 16:52,Product 1,"Component 2,Component 3,Component 4",44518
CANCELLED,8/1/2019 16:45,8/1/2019 17:20,Product 1,"Component 2,Component 3,Component 4",79488
SUCCESS,8/1/2019 16:41,8/1/2019 16:50,Product 4 ,"Component 2,Component 3,Component 4",99977
SUCCESS,8/1/2019 16:39,8/1/2019 16:52,Product 2,"Component 2,Component 3,Component 4",38946
SUCCESS,8/1/2019 16:39,8/1/2019 16:48,Product 2,"Component 2,Component 3,Component 4",21006
FAILURE,8/1/2019 16:39,8/1/2019 16:48,Product 2,"Component 2,Component 3,Component 4",66717
FAILURE,8/1/2019 15:49,8/1/2019 15:56,Product 4 ,"Component 2,Component 4",99977
FAILURE,8/1/2019 15:47,8/1/2019 15:58,Product 1,"Component 2,Component 4",75619
FAILURE,8/1/2019 15:47,8/1/2019 15:53,Product 1,"Component 2,Component 4",44518
FAILURE,8/1/2019 15:47,8/1/2019 15:59,Product 1,"Component 2,Component 4",21006
FAILURE,8/1/2019 15:47,8/1/2019 15:59,Product 1,"Component 2,Component 4",79488
FAILURE,8/1/2019 15:45,8/1/2019 15:51,Product 2,"Component 2,Component 4",21006
FAILURE,8/1/2019 15:45,8/1/2019 15:51,Product 2,"Component 2,Component 4",66717
CANCELLED,8/1/2019 15:45,8/1/2019 23:55,Product 2,"Component 2,Component 4",38946
FAILURE,8/1/2019 15:01,8/1/2019 15:09,Product 4 ,"Component 2,Component 3,Component 4",99977
FAILURE,8/1/2019 15:01,8/1/2019 15:07,Product 1,"Component 2,Component 3,Component 4",44518
FAILURE,8/1/2019 15:01,8/1/2019 15:15,Product 1,"Component 2,Component 3,Component 4",21006
FAILURE,8/1/2019 15:01,8/1/2019 15:13,Product 1,"Component 2,Component 3,Component 4",79488
FAILURE,8/1/2019 15:01,8/1/2019 15:14,Product 1,"Component 2,Component 3,Component 4",75619
FAILURE,8/1/2019 15:00,8/1/2019 15:11,Product 2,"Component 2,Component 3,Component 4",21006
FAILURE,8/1/2019 15:00,8/1/2019 15:10,Product 2,"Component 2,Component 3,Component 4",66717
FAILURE,8/1/2019 15:00,8/1/2019 15:13,Product 2,"Component 2,Component 3,Component 4",38946
SUCCESS,7/30/2019 18:19,7/30/2019 18:26,Product 2,"Component 2,Component 3,Component 4",73613
SUCCESS,7/29/2019 18:20,7/29/2019 18:31,Product 1,"Component 2,Component 3,Component 4",88684
SUCCESS,7/15/2019 20:30,7/15/2019 20:46,Product 1,Component 1,92697
CANCELLED,7/15/2019 20:13,7/15/2019 20:27,Product 1,Component 1,92697
FAILURE,7/15/2019 18:39,7/15/2019 19:06,Product 1,Component 1,92697
FAILURE,7/15/2019 14:07,7/15/2019 14:29,Product 1,Component 1,92697
SUCCESS,7/12/2019 21:14,7/12/2019 21:41,Product 1,Component 1,88684
CANCELLED,7/12/2019 21:12,7/12/2019 21:13,Product 1,Component 1,88684
SUCCESS,7/2/2019 18:58,7/2/2019 20:12,Product 1,"Component 1,Component 2,Component 3,Component 4",97064
SUCCESS,7/2/2019 18:58,7/2/2019 19:31,Product 2,"Component 1,Component 2,Component 3,Component 4",50154
SUCCESS,7/2/2019 18:58,7/2/2019 19:30,Product 2,"Component 1,Component 2,Component 3,Component 4",95821
SUCCESS,7/2/2019 18:58,7/2/2019 19:48,Product 2,"Component 1,Component 2,Component 3,Component 4",90824
FAILURE,6/30/2019 19:22,6/30/2019 19:24,Product 2,"Component 1,Component 2,Component 3,Component 4",94730
CANCELLED,6/25/2019 0:50,6/26/2019 21:47,Product 2,"Component 1,Component 2,Component 3,Component 4",94730
FAILURE,6/24/2019 23:01,6/24/2019 23:37,Product 2,"Component 1,Component 2,Component 3,Component 4",94730
CANCELLED,6/24/2019 22:57,6/24/2019 23:00,Product 2,"Component 1,Component 2,Component 3,Component 4",94730
SUCCESS,6/19/2019 1:50,6/19/2019 1:57,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
FAILURE,6/19/2019 0:08,6/19/2019 0:36,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
FAILURE,6/19/2019 0:07,1/1/1970 0:00,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
CANCELLED,6/19/2019 0:03,6/19/2019 0:06,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,6/18/2019 2:29,6/18/2019 3:08,Product 4 ,"Component 1,Component 2,Component 3,Component 4",40168
SUCCESS,6/18/2019 1:59,6/18/2019 2:37,Product 4 ,"Component 1,Component 2,Component 3,Component 4",45823
SUCCESS,6/18/2019 1:59,6/18/2019 2:42,Product 4 ,"Component 1,Component 2,Component 3,Component 4",43017
SUCCESS,6/18/2019 1:59,6/18/2019 2:46,Product 4 ,"Component 1,Component 2,Component 3,Component 4",79308
SUCCESS,6/15/2019 17:18,6/15/2019 17:52,Product 1,Component 1,98899
CANCELLED,6/15/2019 16:58,6/15/2019 17:06,Product 1,Component 1,98899
SUCCESS,6/15/2019 4:41,6/15/2019 5:18,Product 1,"Component 1,Component 2,Component 3,Component 4",68994
SUCCESS,6/13/2019 14:54,6/13/2019 14:58,Product 1,Component 1,83264
SUCCESS,6/13/2019 14:39,6/13/2019 16:32,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,6/13/2019 3:06,6/13/2019 3:52,Product 1,Component 1,83264
CANCELLED,6/13/2019 2:53,6/13/2019 3:06,Product 1,Component 1,83264
FAILURE,6/13/2019 1:35,6/13/2019 2:48,Product 1,Component 1,83264
FAILURE,6/12/2019 22:40,6/12/2019 22:47,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,6/12/2019 21:46,6/12/2019 22:03,Product 1,Component 1,83264
FAILURE,6/12/2019 21:30,6/12/2019 22:46,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,6/12/2019 21:08,6/12/2019 21:25,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
SUCCESS,6/12/2019 3:59,6/12/2019 4:08,Product 4 ,"Component 1,Component 2,Component 3,Component 4",22426
SUCCESS,6/12/2019 2:02,6/12/2019 3:04,Product 1,"Component 1,Component 2,Component 3,Component 4",73613
FAILURE,6/11/2019 23:56,6/12/2019 0:24,Product 4 ,"Component 1,Component 2,Component 3,Component 4",22426
SUCCESS,6/11/2019 23:01,6/11/2019 23:37,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
FAILURE,6/11/2019 22:56,6/11/2019 23:34,Product 4 ,"Component 1,Component 2,Component 3,Component 4",22426
FAILURE,6/11/2019 22:30,6/11/2019 22:35,Product 1,"Component 1,Component 2,Component 3,Component 4",22426
SUCCESS,6/11/2019 2:08,6/11/2019 2:53,Product 1,"Component 1,Component 2,Component 3,Component 4",73613
FAILURE,6/11/2019 2:00,6/11/2019 2:17,Product 1,"Component 1,Component 2,Component 3,Component 4",73613
SUCCESS,6/7/2019 19:28,6/7/2019 20:25,Product 1,Component 1,88684
FAILURE,6/7/2019 16:41,6/7/2019 16:45,Product 1,Component 1,88684
FAILURE,6/5/2019 23:41,6/6/2019 1:27,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
FAILURE,6/5/2019 23:41,6/6/2019 0:39,Product 1,"Component 1,Component 2,Component 3,Component 4",99376
FAILURE,6/5/2019 23:40,6/6/2019 0:26,Product 1,"Component 1,Component 2,Component 3,Component 4",84180
FAILURE,6/5/2019 23:39,6/6/2019 0:29,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
FAILURE,6/5/2019 21:29,6/5/2019 22:22,Product 1,"Component 1,Component 2,Component 3,Component 4",99811
FAILURE,6/5/2019 21:29,6/5/2019 22:22,Product 1,"Component 1,Component 2,Component 3,Component 4",34494
FAILURE,6/5/2019 21:29,6/5/2019 22:27,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
CANCELLED,6/5/2019 21:29,6/5/2019 21:32,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
CANCELLED,6/5/2019 21:29,6/5/2019 21:32,Product 1,"Component 1,Component 2,Component 3,Component 4",99376
CANCELLED,6/5/2019 21:29,6/5/2019 21:31,Product 1,"Component 1,Component 2,Component 3,Component 4",84180
CANCELLED,6/5/2019 21:29,6/5/2019 21:31,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
FAILURE,6/5/2019 3:05,6/5/2019 3:09,Product 1,"Component 1,Component 2,Component 3,Component 4",60422
SUCCESS,6/5/2019 2:44,6/5/2019 2:52,Product 2,"Component 1,Component 2,Component 3,Component 4",36063
SUCCESS,6/5/2019 2:38,6/5/2019 3:26,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
SUCCESS,6/5/2019 2:36,6/5/2019 2:44,Product 2,"Component 1,Component 2,Component 3,Component 4",99376
FAILURE,6/5/2019 2:36,6/5/2019 3:01,Product 2,"Component 1,Component 2,Component 3,Component 4",86788
SUCCESS,6/5/2019 2:33,6/5/2019 2:42,Product 1,"Component 1,Component 2,Component 3,Component 4",42233
FAILURE,6/5/2019 2:31,6/5/2019 2:55,Product 1,"Component 1,Component 2,Component 3,Component 4",60422
SUCCESS,6/5/2019 2:02,6/5/2019 2:12,Product 2,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,6/5/2019 2:01,6/5/2019 2:12,Product 2,"Component 1,Component 2,Component 3,Component 4",75841
SUCCESS,6/5/2019 1:59,6/5/2019 2:33,Product 1,"Component 1,Component 2,Component 3,Component 4",73613
SUCCESS,6/5/2019 1:58,6/5/2019 2:32,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
FAILURE,6/5/2019 1:57,6/5/2019 2:24,Product 1,"Component 1,Component 2,Component 3,Component 4",60422
SUCCESS,6/5/2019 1:24,6/5/2019 1:28,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,6/5/2019 1:22,6/5/2019 1:30,Product 2,"Component 1,Component 2,Component 3,Component 4",99694
SUCCESS,6/5/2019 1:21,6/5/2019 1:29,Product 2,"Component 1,Component 2,Component 3,Component 4",22719
SUCCESS,6/5/2019 1:20,6/5/2019 1:27,Product 1,"Component 1,Component 2,Component 3,Component 4",24349
SUCCESS,6/5/2019 1:19,6/5/2019 1:26,Product 1,"Component 1,Component 2,Component 3,Component 4",24349
SUCCESS,6/5/2019 1:17,6/5/2019 1:25,Product 1,"Component 1,Component 2,Component 3,Component 4",24349
SUCCESS,6/5/2019 1:16,6/5/2019 1:27,Product 1,"Component 1,Component 2,Component 3,Component 4",85074
SUCCESS,6/5/2019 1:15,6/5/2019 1:26,Product 1,"Component 1,Component 2,Component 3,Component 4",75841
SUCCESS,6/5/2019 1:13,6/5/2019 1:53,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,6/5/2019 1:12,6/5/2019 1:23,Product 1,"Component 1,Component 2,Component 3,Component 4",84180
SUCCESS,6/5/2019 1:10,6/5/2019 1:17,Product 1,"Component 1,Component 2,Component 3,Component 4",99549
SUCCESS,6/5/2019 1:09,6/5/2019 1:17,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
FAILURE,6/5/2019 1:07,6/5/2019 1:14,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,6/5/2019 1:06,6/5/2019 1:14,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,6/5/2019 1:05,6/5/2019 1:31,Product 2,"Component 1,Component 2,Component 3,Component 4",99549
SUCCESS,6/5/2019 1:05,6/5/2019 1:15,Product 1,"Component 1,Component 2,Component 3,Component 4",34494
FAILURE,6/5/2019 1:04,6/5/2019 1:23,Product 1,"Component 1,Component 2,Component 3,Component 4",73613
SUCCESS,6/5/2019 1:02,6/5/2019 1:12,Product 1,"Component 1,Component 2,Component 3,Component 4",25971
FAILURE,6/5/2019 1:01,6/5/2019 1:18,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
FAILURE,6/5/2019 0:56,6/5/2019 2:43,Product 1,"Component 1,Component 2,Component 3,Component 4",77983
SUCCESS,6/5/2019 0:55,6/5/2019 1:22,Product 1,"Component 1,Component 2,Component 3,Component 4",99549
FAILURE,6/5/2019 0:53,6/5/2019 1:56,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
FAILURE,6/5/2019 0:50,6/5/2019 1:11,Product 2,"Component 1,Component 2,Component 3,Component 4",86788
SUCCESS,6/5/2019 0:44,6/5/2019 0:48,Product 2,"Component 1,Component 2,Component 3,Component 4",99549
FAILURE,6/5/2019 0:34,6/5/2019 1:22,Product 2,"Component 1,Component 2,Component 3,Component 4",99376
SUCCESS,6/5/2019 0:31,6/5/2019 1:09,Product 1,"Component 1,Component 2,Component 3,Component 4",37622
SUCCESS,6/5/2019 0:31,6/5/2019 1:11,Product 1,"Component 1,Component 2,Component 3,Component 4",99549
SUCCESS,6/5/2019 0:30,6/5/2019 1:06,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
SUCCESS,6/5/2019 0:30,6/5/2019 1:11,Product 1,"Component 1,Component 2,Component 3,Component 4",99900
SUCCESS,6/5/2019 0:28,6/5/2019 0:58,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,6/5/2019 0:28,6/5/2019 1:02,Product 2,"Component 1,Component 2,Component 3,Component 4",39170
SUCCESS,6/5/2019 0:28,6/5/2019 1:02,Product 2,"Component 1,Component 2,Component 3,Component 4",19441
SUCCESS,6/5/2019 0:28,6/5/2019 1:03,Product 2,"Component 1,Component 2,Component 3,Component 4",99549
FAILURE,6/5/2019 0:28,1/1/1970 0:00,Product 2,"Component 1,Component 2,Component 3,Component 4",99549
FAILURE,6/5/2019 0:27,6/5/2019 0:43,Product 1,"Component 1,Component 2,Component 3,Component 4",73613
FAILURE,6/5/2019 0:26,6/5/2019 1:02,Product 1,"Component 1,Component 2,Component 3,Component 4",42233
CANCELLED,6/5/2019 0:26,6/5/2019 0:29,Product 1,"Component 1,Component 2,Component 3,Component 4",86788
SUCCESS,6/5/2019 0:26,6/5/2019 1:12,Product 1,"Component 1,Component 2,Component 3,Component 4",34494
SUCCESS,6/5/2019 0:25,6/5/2019 1:07,Product 1,"Component 1,Component 2,Component 3,Component 4",42233
FAILURE,6/5/2019 0:25,6/5/2019 0:38,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
SUCCESS,6/5/2019 0:24,6/5/2019 1:09,Product 1,"Component 1,Component 2,Component 3,Component 4",19441
FAILURE,6/5/2019 0:24,6/5/2019 1:13,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
FAILURE,6/5/2019 0:24,6/5/2019 0:55,Product 1,"Component 1,Component 2,Component 3,Component 4",77983
SUCCESS,6/5/2019 0:23,6/5/2019 1:03,Product 1,"Component 1,Component 2,Component 3,Component 4",83264
SUCCESS,6/5/2019 0:23,6/5/2019 1:02,Product 1,"Component 1,Component 2,Component 3,Component 4",74737
SUCCESS,6/5/2019 0:23,6/5/2019 1:10,Product 1,"Component 1,Component 2,Component 3,Component 4",37622
SUCCESS,6/5/2019 0:23,6/5/2019 1:11,Product 1,"Component 1,Component 2,Component 3,Component 4",85943
SUCCESS,6/5/2019 0:23,6/5/2019 0:57,Product 1,"Component 1,Component 2,Component 3,Component 4",99549
FAILURE,6/5/2019 0:23,1/1/1970 0:00,Product 1,"Component 1,Component 2,Component 3,Component 4",99549
SUCCESS,6/5/2019 0:22,6/5/2019 1:03,Product 1,"Component 1,Component 2,Component 3,Component 4",19441
SUCCESS,6/5/2019 0:22,6/5/2019 1:10,Product 1,"Component 1,Component 2,Component 3,Component 4",24349
SUCCESS,6/5/2019 0:22,6/5/2019 1:10,Product 1,"Component 1,Component 2,Component 3,Component 4",75841
FAILURE,6/5/2019 0:21,6/5/2019 1:18,Product 1,"Component 1,Component 2,Component 3,Component 4",60422
SUCCESS,6/5/2019 0:21,6/5/2019 1:10,Product 1,"Component 1,Component 2,Component 3,Component 4",75841
SUCCESS,6/5/2019 0:21,6/5/2019 1:03,Product 1,"Component 1,Component 2,Component 3,Component 4",60422
SUCCESS,6/5/2019 0:21,6/5/2019 1:00,Product 2,"Component 1,Component 2,Component 3,Component 4",86788
SUCCESS,6/5/2019 0:21,6/5/2019 0:51,Product 1,"Component 1,Component 2,Component 3,Component 4",77983
SUCCESS,6/5/2019 0:21,6/5/2019 1:00,Product 2,"Component 1,Component 2,Component 3,Component 4",85943
SUCCESS,6/5/2019 0:20,6/5/2019 1:06,Product 2,"Component 1,Component 2,Component 3,Component 4",78191
SUCCESS,6/5/2019 0:20,6/5/2019 1:03,Product 2,"Component 1,Component 2,Component 3,Component 4",39170
SUCCESS,6/5/2019 0:20,6/5/2019 1:08,Product 2,"Component 1,Component 2,Component 3,Component 4",78191
SUCCESS,6/5/2019 0:20,6/5/2019 1:01,Product 2,"Component 1,Component 2,Component 3,Component 4",83264
FAILURE,6/5/2019 0:20,6/5/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",86788
SUCCESS,6/5/2019 0:20,6/5/2019 0:52,Product 2,"Component 1,Component 2,Component 3,Component 4",76923
SUCCESS,6/5/2019 0:20,6/5/2019 0:55,Product 2,"Component 1,Component 2,Component 3,Component 4",74737
FAILURE,6/5/2019 0:20,6/5/2019 0:26,Product 2,"Component 1,Component 2,Component 3,Component 4",99900
SUCCESS,6/5/2019 0:19,6/5/2019 1:02,Product 2,"Component 1,Component 2,Component 3,Component 4",19441
FAILURE,6/5/2019 0:19,6/5/2019 0:57,Product 2,"Component 1,Component 2,Component 3,Component 4",36063
SUCCESS,6/5/2019 0:19,6/5/2019 0:45,Product 2,"Component 1,Component 2,Component 3,Component 4",76923
SUCCESS,6/5/2019 0:19,6/5/2019 1:02,Product 2,"Component 1,Component 2,Component 3,Component 4",99900
SUCCESS,6/5/2019 0:18,6/5/2019 0:48,Product 1,"Component 1,Component 2,Component 3,Component 4",42233
FAILURE,6/5/2019 0:15,6/5/2019 0:41,Product 1,"Component 1,Component 2,Component 3,Component 4",25971
FAILURE,6/5/2019 0:15,6/5/2019 0:42,Product 1,"Component 1,Component 2,Component 3,Component 4",34494
FAILURE,6/5/2019 0:15,6/5/2019 0:37,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,6/5/2019 0:15,6/5/2019 0:52,Product 1,"Component 1,Component 2,Component 3,Component 4",85074
FAILURE,6/5/2019 0:15,6/5/2019 0:41,Product 1,"Component 1,Component 2,Component 3,Component 4",22719
FAILURE,6/5/2019 0:15,6/5/2019 0:37,Product 1,"Component 1,Component 2,Component 3,Component 4",99549
FAILURE,6/5/2019 0:15,6/5/2019 0:40,Product 1,"Component 1,Component 2,Component 3,Component 4",84180
FAILURE,6/5/2019 0:14,6/5/2019 0:35,Product 1,"Component 1,Component 2,Component 3,Component 4",21083
FAILURE,6/5/2019 0:14,6/5/2019 0:44,Product 1,"Component 1,Component 2,Component 3,Component 4",75841
FAILURE,6/5/2019 0:14,6/5/2019 0:34,Product 1,"Component 1,Component 2,Component 3,Component 4",85074
FAILURE,6/5/2019 0:14,6/5/2019 0:43,Product 1,"Component 1,Component 2,Component 3,Component 4",24349
FAILURE,6/5/2019 0:14,6/5/2019 0:44,Product 1,"Component 1,Component 2,Component 3,Component 4",24349
FAILURE,6/5/2019 0:14,6/5/2019 0:45,Product 1,"Component 1,Component 2,Component 3,Component 4",24349
FAILURE,6/5/2019 0:14,6/5/2019 0:26,Product 2,"Component 1,Component 2,Component 3,Component 4",22719
FAILURE,6/5/2019 0:13,6/5/2019 0:25,Product 2,"Component 1,Component 2,Component 3,Component 4",99694
FAILURE,6/5/2019 0:13,6/5/2019 0:14,Product 2,"Component 1,Component 2,Component 3,Component 4",#VALUE!
SUCCESS,6/5/2019 0:13,6/5/2019 0:48,Product 2,"Component 1,Component 2,Component 3,Component 4",99811
SUCCESS,6/5/2019 0:12,6/5/2019 0:18,Product 2,"Component 1,Component 2,Component 3,Component 4",77983
FAILURE,6/5/2019 0:12,6/5/2019 0:45,Product 2,"Component 1,Component 2,Component 3,Component 4",99376
SUCCESS,6/5/2019 0:12,6/5/2019 2:24,Product 2,"Component 1,Component 2,Component 3,Component 4",75841
SUCCESS,6/5/2019 0:12,6/5/2019 0:49,Product 2,"Component 1,Component 2,Component 3,Component 4",22719
SUCCESS,6/5/2019 0:12,6/5/2019 0:53,Product 2,"Component 1,Component 2,Component 3,Component 4",25971
SUCCESS,6/5/2019 0:12,6/5/2019 0:41,Product 2,"Component 1,Component 2,Component 3,Component 4",85074
SUCCESS,6/5/2019 0:12,6/5/2019 0:49,Product 2,"Component 1,Component 2,Component 3,Component 4",37622
FAILURE,6/5/2019 0:12,6/5/2019 0:16,Product 2,"Component 1,Component 2,Component 3,Component 4",99549
FAILURE,6/5/2019 0:12,6/5/2019 0:25,Product 2,"Component 1,Component 2,Component 3,Component 4",21083
FAILURE,6/5/2019 0:12,6/5/2019 0:31,Product 2,"Component 1,Component 2,Component 3,Component 4",75841
SUCCESS,6/5/2019 0:12,6/5/2019 0:53,Product 2,"Component 1,Component 2,Component 3,Component 4",84180
SUCCESS,6/5/2019 0:10,6/5/2019 0:36,Product 2,"Component 1,Component 2,Component 3,Component 4",42233
SUCCESS,6/5/2019 0:10,6/5/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",86788
SUCCESS,6/5/2019 0:09,6/5/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",39170
SUCCESS,6/5/2019 0:09,6/5/2019 0:36,Product 2,"Component 1,Component 2,Component 3,Component 4",21083
FAILURE,6/5/2019 0:09,6/5/2019 0:32,Product 2,"Component 1,Component 2,Component 3,Component 4",99376
SUCCESS,6/5/2019 0:09,6/5/2019 0:35,Product 2,"Component 1,Component 2,Component 3,Component 4",85074
SUCCESS,6/5/2019 0:09,6/5/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",21083
SUCCESS,6/5/2019 0:09,6/5/2019 0:36,Product 2,"Component 1,Component 2,Component 3,Component 4",24349
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",99599
SUCCESS,6/5/2019 0:07,6/5/2019 0:34,Product 1,"Component 1,Component 2,Component 3,Component 4",77983
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",95545
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",4382
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",73370
FAILURE,6/5/2019 0:07,6/5/2019 0:12,Product 1,"Component 1,Component 2,Component 3,Component 4",99958
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",95545
FAILURE,6/5/2019 0:07,6/5/2019 0:12,Product 1,"Component 1,Component 2,Component 3,Component 4",13482
FAILURE,6/5/2019 0:07,6/5/2019 0:12,Product 1,"Component 1,Component 2,Component 3,Component 4",99274
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",93663
SUCCESS,6/4/2019 21:03,6/4/2019 21:07,Product 1,"Component 1,Component 2,Component 3,Component 4",98091
SUCCESS,6/4/2019 20:29,6/4/2019 21:07,Product 2,"Component 1,Component 2,Component 3,Component 4",50154
CANCELLED,6/4/2019 20:28,6/4/2019 20:28,Product 1,"Component 1,Component 2,Component 3,Component 4",97064
SUCCESS,6/4/2019 20:27,6/4/2019 21:12,Product 1,"Component 1,Component 2,Component 3,Component 4",97064
SUCCESS,6/4/2019 20:16,6/4/2019 20:52,Product 2,"Component 1,Component 2,Component 3,Component 4",95821
SUCCESS,6/4/2019 20:14,6/4/2019 20:55,Product 2,"Component 1,Component 2,Component 3,Component 4",90824
SUCCESS,6/4/2019 20:02,6/4/2019 20:42,Product 1,"Component 1,Component 2,Component 3,Component 4",65501
SUCCESS,6/4/2019 20:02,6/4/2019 20:43,Product 1,"Component 1,Component 2,Component 3,Component 4",81355
FAILURE,6/4/2019 20:02,6/4/2019 20:09,Product 1,"Component 1,Component 2,Component 3,Component 4",97064
FAILURE,6/4/2019 20:02,6/4/2019 20:36,Product 1,"Component 1,Component 2,Component 3,Component 4",98091
SUCCESS,6/4/2019 20:02,6/4/2019 21:06,Product 1,"Component 1,Component 2,Component 3,Component 4",78520
SUCCESS,6/4/2019 20:02,6/4/2019 20:32,Product 1,"Component 1,Component 2,Component 3,Component 4",75510
FAILURE,6/4/2019 20:01,6/4/2019 20:07,Product 2,"Component 1,Component 2,Component 3,Component 4",50154
SUCCESS,6/4/2019 20:01,6/4/2019 20:36,Product 2,"Component 1,Component 2,Component 3,Component 4",88748
SUCCESS,6/4/2019 20:01,6/4/2019 20:35,Product 2,"Component 1,Component 2,Component 3,Component 4",98899
SUCCESS,6/4/2019 20:01,6/4/2019 20:39,Product 2,"Component 1,Component 2,Component 3,Component 4",98899
SUCCESS,6/4/2019 20:00,6/4/2019 20:35,Product 2,"Component 1,Component 2,Component 3,Component 4",65501
SUCCESS,6/4/2019 20:00,6/4/2019 20:40,Product 2,"Component 1,Component 2,Component 3,Component 4",78520
FAILURE,6/4/2019 20:00,6/4/2019 20:04,Product 2,"Component 1,Component 2,Component 3,Component 4",68994
SUCCESS,6/4/2019 20:00,6/4/2019 20:37,Product 2,"Component 1,Component 2,Component 3,Component 4",98091
SUCCESS,6/4/2019 20:00,6/4/2019 20:37,Product 2,"Component 1,Component 2,Component 3,Component 4",78520
SUCCESS,6/4/2019 20:00,6/4/2019 20:58,Product 2,"Component 1,Component 2,Component 3,Component 4",68994
FAILURE,6/4/2019 20:00,6/4/2019 20:07,Product 2,"Component 1,Component 2,Component 3,Component 4",95821
FAILURE,6/4/2019 20:00,6/4/2019 20:07,Product 2,"Component 1,Component 2,Component 3,Component 4",90824
SUCCESS,6/4/2019 20:00,6/4/2019 20:35,Product 2,"Component 1,Component 2,Component 3,Component 4",98091
SUCCESS,6/4/2019 20:00,6/4/2019 20:36,Product 2,"Component 1,Component 2,Component 3,Component 4",92697
SUCCESS,6/4/2019 19:39,6/4/2019 19:43,Product 1,"Component 1,Component 2,Component 3,Component 4",88684
SUCCESS,6/4/2019 15:47,6/4/2019 15:55,Product 2,"Component 1,Component 2,Component 3,Component 4",66717
FAILURE,6/4/2019 15:13,6/4/2019 15:45,Product 2,"Component 1,Component 2,Component 3,Component 4",94730
SUCCESS,6/4/2019 15:00,6/4/2019 15:29,Product 2,"Component 1,Component 2,Component 3,Component 4",21006
FAILURE,6/4/2019 15:00,6/4/2019 15:24,Product 2,"Component 1,Component 2,Component 3,Component 4",66717
SUCCESS,6/4/2019 15:00,6/4/2019 15:45,Product 2,"Component 1,Component 2,Component 3,Component 4",38946
FAILURE,6/4/2019 14:37,6/4/2019 15:03,Product 2,"Component 1,Component 2,Component 3,Component 4",94730
SUCCESS,6/4/2019 14:00,6/4/2019 14:35,Product 1,"Component 1,Component 2,Component 3,Component 4",98899
SUCCESS,6/4/2019 14:00,6/4/2019 15:04,Product 1,"Component 1,Component 2,Component 3,Component 4",65501
FAILURE,6/4/2019 13:24,6/4/2019 13:50,Product 2,"Component 1,Component 2,Component 3,Component 4",94730
