Job Result,Job Creation Time,Job Completion Times,Product Name,Component Being updated,Cores,Storage (GB),Customer ID,Process
FAILURE,6/11/2019 22:30,6/11/2019 22:35,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22426,Update
SUCCESS,6/11/2019 2:08,6/11/2019 2:53,Product 1,"Component 1,Component 2,Component 3,Component 4",,,73613,Update
FAILURE,6/11/2019 2:00,6/11/2019 2:17,Product 1,"Component 1,Component 2,Component 3,Component 4",,,73613,Update
SUCCESS,6/7/2019 19:28,6/7/2019 20:25,Product 1,Component 1,,,88684,Update
FAILURE,6/7/2019 16:41,6/7/2019 16:45,Product 1,Component 1,,,88684,Update
FAILURE,6/5/2019 23:41,6/6/2019 1:27,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
FAILURE,6/5/2019 23:41,6/6/2019 0:39,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99376,Update
FAILURE,6/5/2019 23:40,6/6/2019 0:26,Product 1,"Component 1,Component 2,Component 3,Component 4",,,84180,Update
FAILURE,6/5/2019 23:39,6/6/2019 0:29,Product 1,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
FAILURE,6/5/2019 21:29,6/5/2019 22:22,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99811,Update
FAILURE,6/5/2019 21:29,6/5/2019 22:22,Product 1,"Component 1,Component 2,Component 3,Component 4",,,34494,Update
FAILURE,6/5/2019 21:29,6/5/2019 22:27,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
CANCELLED,6/5/2019 21:29,6/5/2019 21:32,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
CANCELLED,6/5/2019 21:29,6/5/2019 21:32,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99376,Update
CANCELLED,6/5/2019 21:29,6/5/2019 21:31,Product 1,"Component 1,Component 2,Component 3,Component 4",,,84180,Update
CANCELLED,6/5/2019 21:29,6/5/2019 21:31,Product 1,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
FAILURE,6/5/2019 3:05,6/5/2019 3:09,Product 1,"Component 1,Component 2,Component 3,Component 4",,,60422,Update
SUCCESS,6/5/2019 2:44,6/5/2019 2:52,Product 2,"Component 1,Component 2,Component 3,Component 4",,,36063,Update
SUCCESS,6/5/2019 2:38,6/5/2019 3:26,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
SUCCESS,6/5/2019 2:36,6/5/2019 2:44,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99376,Update
FAILURE,6/5/2019 2:36,6/5/2019 3:01,Product 2,"Component 1,Component 2,Component 3,Component 4",,,86788,Update
SUCCESS,6/5/2019 2:33,6/5/2019 2:42,Product 1,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
FAILURE,6/5/2019 2:31,6/5/2019 2:55,Product 1,"Component 1,Component 2,Component 3,Component 4",,,60422,Update
SUCCESS,6/5/2019 2:02,6/5/2019 2:12,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,6/5/2019 2:01,6/5/2019 2:12,Product 2,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
SUCCESS,6/5/2019 1:59,6/5/2019 2:33,Product 1,"Component 1,Component 2,Component 3,Component 4",,,73613,Update
SUCCESS,6/5/2019 1:58,6/5/2019 2:32,Product 1,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
FAILURE,6/5/2019 1:57,6/5/2019 2:24,Product 1,"Component 1,Component 2,Component 3,Component 4",,,60422,Update
SUCCESS,6/5/2019 1:24,6/5/2019 1:28,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,6/5/2019 1:22,6/5/2019 1:30,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99694,Update
SUCCESS,6/5/2019 1:21,6/5/2019 1:29,Product 2,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
SUCCESS,6/5/2019 1:20,6/5/2019 1:27,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
SUCCESS,6/5/2019 1:19,6/5/2019 1:26,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
SUCCESS,6/5/2019 1:17,6/5/2019 1:25,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
SUCCESS,6/5/2019 1:16,6/5/2019 1:27,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85074,Update
SUCCESS,6/5/2019 1:15,6/5/2019 1:26,Product 1,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
SUCCESS,6/5/2019 1:13,6/5/2019 1:53,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,6/5/2019 1:12,6/5/2019 1:23,Product 1,"Component 1,Component 2,Component 3,Component 4",,,84180,Update
SUCCESS,6/5/2019 1:10,6/5/2019 1:17,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
SUCCESS,6/5/2019 1:09,6/5/2019 1:17,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
FAILURE,6/5/2019 1:07,6/5/2019 1:14,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,6/5/2019 1:06,6/5/2019 1:14,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,6/5/2019 1:05,6/5/2019 1:31,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
SUCCESS,6/5/2019 1:05,6/5/2019 1:15,Product 1,"Component 1,Component 2,Component 3,Component 4",,,34494,Update
FAILURE,6/5/2019 1:04,6/5/2019 1:23,Product 1,"Component 1,Component 2,Component 3,Component 4",,,73613,Update
SUCCESS,6/5/2019 1:02,6/5/2019 1:12,Product 1,"Component 1,Component 2,Component 3,Component 4",,,25971,Update
FAILURE,6/5/2019 1:01,6/5/2019 1:18,Product 1,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
FAILURE,6/5/2019 0:56,6/5/2019 2:43,Product 1,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
SUCCESS,6/5/2019 0:55,6/5/2019 1:22,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
FAILURE,6/5/2019 0:53,6/5/2019 1:56,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
FAILURE,6/5/2019 0:50,6/5/2019 1:11,Product 2,"Component 1,Component 2,Component 3,Component 4",,,86788,Update
SUCCESS,6/5/2019 0:44,6/5/2019 0:48,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
FAILURE,6/5/2019 0:34,6/5/2019 1:22,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99376,Update
SUCCESS,6/5/2019 0:31,6/5/2019 1:09,Product 1,"Component 1,Component 2,Component 3,Component 4",,,37622,Update
SUCCESS,6/5/2019 0:31,6/5/2019 1:11,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
SUCCESS,6/5/2019 0:30,6/5/2019 1:06,Product 1,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
SUCCESS,6/5/2019 0:30,6/5/2019 1:11,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99900,Update
SUCCESS,6/5/2019 0:28,6/5/2019 0:58,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,6/5/2019 0:28,6/5/2019 1:02,Product 2,"Component 1,Component 2,Component 3,Component 4",,,39170,Update
SUCCESS,6/5/2019 0:28,6/5/2019 1:02,Product 2,"Component 1,Component 2,Component 3,Component 4",,,19441,Update
SUCCESS,6/5/2019 0:28,6/5/2019 1:03,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
FAILURE,6/5/2019 0:28,1/1/1970 0:00,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
FAILURE,6/5/2019 0:27,6/5/2019 0:43,Product 1,"Component 1,Component 2,Component 3,Component 4",,,73613,Update
FAILURE,6/5/2019 0:26,6/5/2019 1:02,Product 1,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
CANCELLED,6/5/2019 0:26,6/5/2019 0:29,Product 1,"Component 1,Component 2,Component 3,Component 4",,,86788,Update
SUCCESS,6/5/2019 0:26,6/5/2019 1:12,Product 1,"Component 1,Component 2,Component 3,Component 4",,,34494,Update
SUCCESS,6/5/2019 0:25,6/5/2019 1:07,Product 1,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
FAILURE,6/5/2019 0:25,6/5/2019 0:38,Product 1,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
SUCCESS,6/5/2019 0:24,6/5/2019 1:09,Product 1,"Component 1,Component 2,Component 3,Component 4",,,19441,Update
FAILURE,6/5/2019 0:24,6/5/2019 1:13,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
FAILURE,6/5/2019 0:24,6/5/2019 0:55,Product 1,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
SUCCESS,6/5/2019 0:23,6/5/2019 1:03,Product 1,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
SUCCESS,6/5/2019 0:23,6/5/2019 1:02,Product 1,"Component 1,Component 2,Component 3,Component 4",,,74737,Update
SUCCESS,6/5/2019 0:23,6/5/2019 1:10,Product 1,"Component 1,Component 2,Component 3,Component 4",,,37622,Update
SUCCESS,6/5/2019 0:23,6/5/2019 1:11,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85943,Update
SUCCESS,6/5/2019 0:23,6/5/2019 0:57,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
FAILURE,6/5/2019 0:23,1/1/1970 0:00,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
SUCCESS,6/5/2019 0:22,6/5/2019 1:03,Product 1,"Component 1,Component 2,Component 3,Component 4",,,19441,Update
SUCCESS,6/5/2019 0:22,6/5/2019 1:10,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
SUCCESS,6/5/2019 0:22,6/5/2019 1:10,Product 1,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
FAILURE,6/5/2019 0:21,6/5/2019 1:18,Product 1,"Component 1,Component 2,Component 3,Component 4",,,60422,Update
SUCCESS,6/5/2019 0:21,6/5/2019 1:10,Product 1,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
SUCCESS,6/5/2019 0:21,6/5/2019 1:03,Product 1,"Component 1,Component 2,Component 3,Component 4",,,60422,Update
SUCCESS,6/5/2019 0:21,6/5/2019 1:00,Product 2,"Component 1,Component 2,Component 3,Component 4",,,86788,Update
SUCCESS,6/5/2019 0:21,6/5/2019 0:51,Product 1,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
SUCCESS,6/5/2019 0:21,6/5/2019 1:00,Product 2,"Component 1,Component 2,Component 3,Component 4",,,85943,Update
SUCCESS,6/5/2019 0:20,6/5/2019 1:06,Product 2,"Component 1,Component 2,Component 3,Component 4",,,78191,Update
SUCCESS,6/5/2019 0:20,6/5/2019 1:03,Product 2,"Component 1,Component 2,Component 3,Component 4",,,39170,Update
SUCCESS,6/5/2019 0:20,6/5/2019 1:08,Product 2,"Component 1,Component 2,Component 3,Component 4",,,78191,Update
SUCCESS,6/5/2019 0:20,6/5/2019 1:01,Product 2,"Component 1,Component 2,Component 3,Component 4",,,83264,Update
FAILURE,6/5/2019 0:20,6/5/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,86788,Update
SUCCESS,6/5/2019 0:20,6/5/2019 0:52,Product 2,"Component 1,Component 2,Component 3,Component 4",,,76923,Update
SUCCESS,6/5/2019 0:20,6/5/2019 0:55,Product 2,"Component 1,Component 2,Component 3,Component 4",,,74737,Update
FAILURE,6/5/2019 0:20,6/5/2019 0:26,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99900,Update
SUCCESS,6/5/2019 0:19,6/5/2019 1:02,Product 2,"Component 1,Component 2,Component 3,Component 4",,,19441,Update
FAILURE,6/5/2019 0:19,6/5/2019 0:57,Product 2,"Component 1,Component 2,Component 3,Component 4",,,36063,Update
SUCCESS,6/5/2019 0:19,6/5/2019 0:45,Product 2,"Component 1,Component 2,Component 3,Component 4",,,76923,Update
SUCCESS,6/5/2019 0:19,6/5/2019 1:02,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99900,Update
SUCCESS,6/5/2019 0:18,6/5/2019 0:48,Product 1,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
FAILURE,6/5/2019 0:15,6/5/2019 0:41,Product 1,"Component 1,Component 2,Component 3,Component 4",,,25971,Update
FAILURE,6/5/2019 0:15,6/5/2019 0:42,Product 1,"Component 1,Component 2,Component 3,Component 4",,,34494,Update
FAILURE,6/5/2019 0:15,6/5/2019 0:37,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,6/5/2019 0:15,6/5/2019 0:52,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85074,Update
FAILURE,6/5/2019 0:15,6/5/2019 0:41,Product 1,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
FAILURE,6/5/2019 0:15,6/5/2019 0:37,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
FAILURE,6/5/2019 0:15,6/5/2019 0:40,Product 1,"Component 1,Component 2,Component 3,Component 4",,,84180,Update
FAILURE,6/5/2019 0:14,6/5/2019 0:35,Product 1,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
FAILURE,6/5/2019 0:14,6/5/2019 0:44,Product 1,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
FAILURE,6/5/2019 0:14,6/5/2019 0:34,Product 1,"Component 1,Component 2,Component 3,Component 4",,,85074,Update
FAILURE,6/5/2019 0:14,6/5/2019 0:43,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
FAILURE,6/5/2019 0:14,6/5/2019 0:44,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
FAILURE,6/5/2019 0:14,6/5/2019 0:45,Product 1,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
FAILURE,6/5/2019 0:14,6/5/2019 0:26,Product 2,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
FAILURE,6/5/2019 0:13,6/5/2019 0:25,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99694,Update
FAILURE,6/5/2019 0:13,6/5/2019 0:14,Product 2,"Component 1,Component 2,Component 3,Component 4",,,#VALUE!,Update
SUCCESS,6/5/2019 0:13,6/5/2019 0:48,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99811,Update
SUCCESS,6/5/2019 0:12,6/5/2019 0:18,Product 2,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
FAILURE,6/5/2019 0:12,6/5/2019 0:45,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99376,Update
SUCCESS,6/5/2019 0:12,6/5/2019 2:24,Product 2,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
SUCCESS,6/5/2019 0:12,6/5/2019 0:49,Product 2,"Component 1,Component 2,Component 3,Component 4",,,22719,Update
SUCCESS,6/5/2019 0:12,6/5/2019 0:53,Product 2,"Component 1,Component 2,Component 3,Component 4",,,25971,Update
SUCCESS,6/5/2019 0:12,6/5/2019 0:41,Product 2,"Component 1,Component 2,Component 3,Component 4",,,85074,Update
SUCCESS,6/5/2019 0:12,6/5/2019 0:49,Product 2,"Component 1,Component 2,Component 3,Component 4",,,37622,Update
FAILURE,6/5/2019 0:12,6/5/2019 0:16,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99549,Update
FAILURE,6/5/2019 0:12,6/5/2019 0:25,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
FAILURE,6/5/2019 0:12,6/5/2019 0:31,Product 2,"Component 1,Component 2,Component 3,Component 4",,,75841,Update
SUCCESS,6/5/2019 0:12,6/5/2019 0:53,Product 2,"Component 1,Component 2,Component 3,Component 4",,,84180,Update
SUCCESS,6/5/2019 0:10,6/5/2019 0:36,Product 2,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
SUCCESS,6/5/2019 0:10,6/5/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,86788,Update
SUCCESS,6/5/2019 0:09,6/5/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,39170,Update
SUCCESS,6/5/2019 0:09,6/5/2019 0:36,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
FAILURE,6/5/2019 0:09,6/5/2019 0:32,Product 2,"Component 1,Component 2,Component 3,Component 4",,,99376,Update
SUCCESS,6/5/2019 0:09,6/5/2019 0:35,Product 2,"Component 1,Component 2,Component 3,Component 4",,,85074,Update
SUCCESS,6/5/2019 0:09,6/5/2019 0:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21083,Update
SUCCESS,6/5/2019 0:09,6/5/2019 0:36,Product 2,"Component 1,Component 2,Component 3,Component 4",,,24349,Update
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99599,Update
SUCCESS,6/5/2019 0:07,6/5/2019 0:34,Product 1,"Component 1,Component 2,Component 3,Component 4",,,77983,Update
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",,,95545,Update
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",,,4382,Update
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",,,73370,Update
FAILURE,6/5/2019 0:07,6/5/2019 0:12,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99958,Update
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",,,95545,Update
FAILURE,6/5/2019 0:07,6/5/2019 0:12,Product 1,"Component 1,Component 2,Component 3,Component 4",,,13482,Update
FAILURE,6/5/2019 0:07,6/5/2019 0:12,Product 1,"Component 1,Component 2,Component 3,Component 4",,,99274,Update
FAILURE,6/5/2019 0:07,6/5/2019 0:13,Product 1,"Component 1,Component 2,Component 3,Component 4",,,93663,Update
SUCCESS,6/4/2019 21:03,6/4/2019 21:07,Product 1,"Component 1,Component 2,Component 3,Component 4",,,98091,Update
SUCCESS,6/4/2019 20:29,6/4/2019 21:07,Product 2,"Component 1,Component 2,Component 3,Component 4",,,50154,Update
CANCELLED,6/4/2019 20:28,6/4/2019 20:28,Product 1,"Component 1,Component 2,Component 3,Component 4",,,97064,Update
SUCCESS,6/4/2019 20:27,6/4/2019 21:12,Product 1,"Component 1,Component 2,Component 3,Component 4",,,97064,Update
SUCCESS,6/4/2019 20:16,6/4/2019 20:52,Product 2,"Component 1,Component 2,Component 3,Component 4",,,95821,Update
SUCCESS,6/4/2019 20:14,6/4/2019 20:55,Product 2,"Component 1,Component 2,Component 3,Component 4",,,90824,Update
SUCCESS,6/4/2019 20:02,6/4/2019 20:42,Product 1,"Component 1,Component 2,Component 3,Component 4",,,65501,Update
SUCCESS,6/4/2019 20:02,6/4/2019 20:43,Product 1,"Component 1,Component 2,Component 3,Component 4",,,81355,Update
FAILURE,6/4/2019 20:02,6/4/2019 20:09,Product 1,"Component 1,Component 2,Component 3,Component 4",,,97064,Update
FAILURE,6/4/2019 20:02,6/4/2019 20:36,Product 1,"Component 1,Component 2,Component 3,Component 4",,,98091,Update
SUCCESS,6/4/2019 20:02,6/4/2019 21:06,Product 1,"Component 1,Component 2,Component 3,Component 4",,,78520,Update
SUCCESS,6/4/2019 20:02,6/4/2019 20:32,Product 1,"Component 1,Component 2,Component 3,Component 4",,,75510,Update
FAILURE,6/4/2019 20:01,6/4/2019 20:07,Product 2,"Component 1,Component 2,Component 3,Component 4",,,50154,Update
SUCCESS,6/4/2019 20:01,6/4/2019 20:36,Product 2,"Component 1,Component 2,Component 3,Component 4",,,88748,Update
SUCCESS,6/4/2019 20:01,6/4/2019 20:35,Product 2,"Component 1,Component 2,Component 3,Component 4",,,98899,Update
SUCCESS,6/4/2019 20:01,6/4/2019 20:39,Product 2,"Component 1,Component 2,Component 3,Component 4",,,98899,Update
SUCCESS,6/4/2019 20:00,6/4/2019 20:35,Product 2,"Component 1,Component 2,Component 3,Component 4",,,65501,Update
SUCCESS,6/4/2019 20:00,6/4/2019 20:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,78520,Update
FAILURE,6/4/2019 20:00,6/4/2019 20:04,Product 2,"Component 1,Component 2,Component 3,Component 4",,,68994,Update
SUCCESS,6/4/2019 20:00,6/4/2019 20:37,Product 2,"Component 1,Component 2,Component 3,Component 4",,,98091,Update
SUCCESS,6/4/2019 20:00,6/4/2019 20:37,Product 2,"Component 1,Component 2,Component 3,Component 4",,,78520,Update
SUCCESS,6/4/2019 20:00,6/4/2019 20:58,Product 2,"Component 1,Component 2,Component 3,Component 4",,,68994,Update
FAILURE,6/4/2019 20:00,6/4/2019 20:07,Product 2,"Component 1,Component 2,Component 3,Component 4",,,95821,Update
FAILURE,6/4/2019 20:00,6/4/2019 20:07,Product 2,"Component 1,Component 2,Component 3,Component 4",,,90824,Update
SUCCESS,6/4/2019 20:00,6/4/2019 20:35,Product 2,"Component 1,Component 2,Component 3,Component 4",,,98091,Update
SUCCESS,6/4/2019 20:00,6/4/2019 20:36,Product 2,"Component 1,Component 2,Component 3,Component 4",,,92697,Update
SUCCESS,6/4/2019 19:39,6/4/2019 19:43,Product 1,"Component 1,Component 2,Component 3,Component 4",,,88684,Update
SUCCESS,6/4/2019 15:47,6/4/2019 15:55,Product 2,"Component 1,Component 2,Component 3,Component 4",,,66717,Update
FAILURE,6/4/2019 15:13,6/4/2019 15:45,Product 2,"Component 1,Component 2,Component 3,Component 4",,,94730,Update
SUCCESS,6/4/2019 15:00,6/4/2019 15:29,Product 2,"Component 1,Component 2,Component 3,Component 4",,,21006,Update
FAILURE,6/4/2019 15:00,6/4/2019 15:24,Product 2,"Component 1,Component 2,Component 3,Component 4",,,66717,Update
SUCCESS,6/4/2019 15:00,6/4/2019 15:45,Product 2,"Component 1,Component 2,Component 3,Component 4",,,38946,Update
FAILURE,6/4/2019 14:37,6/4/2019 15:03,Product 2,"Component 1,Component 2,Component 3,Component 4",,,94730,Update
SUCCESS,6/4/2019 14:00,6/4/2019 14:35,Product 1,"Component 1,Component 2,Component 3,Component 4",,,98899,Update
SUCCESS,6/4/2019 14:00,6/4/2019 15:04,Product 1,"Component 1,Component 2,Component 3,Component 4",,,65501,Update
FAILURE,6/4/2019 13:24,6/4/2019 13:50,Product 2,"Component 1,Component 2,Component 3,Component 4",,,94730,Update
SUCCESS,5/28/2019 17:43,5/28/2019 18:17,Product 1,"Component 1,Component 2,Component 3,Component 4",,,88684,Update
FAILURE,5/28/2019 17:14,5/28/2019 17:20,Product 1,"Component 1,Component 2,Component 3,Component 4",,,88684,Update
SUCCESS,5/18/2019 0:00,5/18/2019 1:08,Product 1,Component 1,,,21083,Update
SUCCESS,5/17/2019 2:20,5/17/2019 2:25,Product 2,Component 1,,,94730,Update
FAILURE,5/17/2019 0:59,5/17/2019 1:03,Product 2,Component 1,,,94730,Update
FAILURE,5/16/2019 22:44,5/17/2019 0:01,Product 2,Component 1,,,94730,Update
FAILURE,5/16/2019 21:53,5/16/2019 21:57,Product 2,Component 1,,,94730,Update
CANCELLED,5/16/2019 21:41,5/16/2019 21:53,Product 2,Component 1,,,94730,Update
FAILURE,5/16/2019 20:42,5/16/2019 20:47,Product 2,Component 1,,,94730,Update
FAILURE,5/16/2019 19:58,5/16/2019 20:19,Product 2,Component 1,,,94730,Update
SUCCESS,5/9/2019 16:40,5/9/2019 17:20,Product 1,"Component 1,Component 2,Component 3,Component 4",,,88684,Update
FAILURE,5/9/2019 16:06,5/9/2019 16:24,Product 1,"Component 1,Component 2,Component 3,Component 4",,,88684,Update
SUCCESS,4/23/2019 3:23,4/23/2019 3:28,Product 1,Component 1,,,34626,Update
FAILURE,4/23/2019 1:04,4/23/2019 1:23,Product 1,Component 1,,,34626,Update
FAILURE,4/22/2019 18:19,4/22/2019 18:31,Product 1,Component 1,,,88684,Update
FAILURE,4/19/2019 2:55,4/19/2019 21:26,Product 1,Component 1,,,88684,Update
FAILURE,4/19/2019 2:32,4/19/2019 2:36,Product 1,Component 1,,,88684,Update
FAILURE,4/18/2019 18:04,4/19/2019 1:55,Product 1,Component 1,,,88684,Update
SUCCESS,4/16/2019 0:05,4/16/2019 0:33,Product 1,"Component 1,Component 2,Component 3,Component 4",,,42233,Update
SUCCESS,4/16/2019 0:04,4/16/2019 0:29,Product 2,"Component 1,Component 2,Component 3,Component 4",,,84180,Update
SUCCESS,4/16/2019 0:00,4/16/2019 1:07,Product 1,"Component 1,Component 2,Component 3,Component 4",,,34494,Update
SUCCESS,4/15/2019 17:57,4/15/2019 18:01,Product 1,"Component 1,Component 3,Component 4,console",,,34626,Update
SUCCESS,4/13/2019 0:25,4/13/2019 0:30,Product 1,"Component 1,Component 2,Component 3,Component 4",,,65501,Update
FAILURE,4/12/2019 20:12,4/12/2019 21:07,Product 1,"Component 1,Component 2,Component 3,Component 4",,,65501,Update
SUCCESS,4/12/2019 20:02,4/12/2019 20:57,Product 1,"Component 1,Component 2,Component 3,Component 4",,,68994,Update
FAILURE,4/12/2019 20:02,4/12/2019 20:09,Product 1,"Component 1,Component 2,Component 3,Component 4",,,65501,Update
SUCCESS,4/12/2019 19:34,4/12/2019 19:44,Product 1,Component 3,,,44518,Update
SUCCESS,4/12/2019 19:33,4/12/2019 19:38,Product 2,Component 3,,,38946,Update
CANCELLED,4/12/2019 19:07,4/12/2019 19:34,Product 1,Component 3,,,44518,Update
FAILURE,4/12/2019 19:04,4/12/2019 19:22,Product 2,Component 3,,,38946,Update
SUCCESS,4/12/2019 19:02,4/12/2019 19:13,Product 1,Component 3,,,78520,Update
SUCCESS,4/12/2019 19:02,4/12/2019 19:12,Product 1,Component 3,,,65501,Update
SUCCESS,4/12/2019 19:02,4/12/2019 19:12,Product 1,Component 3,,,61862,Update
SUCCESS,4/12/2019 19:02,4/12/2019 19:12,Product 1,Component 3,,,75510,Update
SUCCESS,4/12/2019 19:02,4/12/2019 19:12,Product 1,Component 3,,,81355,Update
SUCCESS,4/12/2019 19:02,4/12/2019 19:12,Product 1,Component 3,,,98091,Update
SUCCESS,4/12/2019 19:01,4/12/2019 19:11,Product 2,Component 3,,,68994,Update
SUCCESS,4/12/2019 19:01,4/12/2019 19:11,Product 2,Component 3,,,92697,Update
SUCCESS,4/12/2019 19:01,4/12/2019 19:08,Product 2,Component 3,,,98899,Update
SUCCESS,4/12/2019 19:01,4/12/2019 19:08,Product 2,Component 3,,,98091,Update
SUCCESS,4/12/2019 19:01,4/12/2019 19:08,Product 2,Component 3,,,98899,Update
SUCCESS,4/12/2019 19:01,4/12/2019 19:12,Product 2,Component 3,,,65501,Update
SUCCESS,4/12/2019 19:01,4/12/2019 19:11,Product 2,Component 3,,,98091,Update
SUCCESS,4/12/2019 19:01,4/12/2019 19:10,Product 2,Component 3,,,78520,Update
SUCCESS,4/12/2019 9:05,4/12/2019 9:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,50154,Update
SUCCESS,4/12/2019 9:05,4/12/2019 9:37,Product 2,"Component 1,Component 2,Component 3,Component 4",,,95821,Update
SUCCESS,4/12/2019 9:05,4/12/2019 9:40,Product 2,"Component 1,Component 2,Component 3,Component 4",,,90824,Update
CANCELLED,4/12/2019 2:31,4/12/2019 2:34,Product 1,Component 3,,,85943,Update
CANCELLED,4/12/2019 2:30,4/12/2019 2:33,Product 1,Component 3,,,21083,Update
FAILURE,4/12/2019 2:11,4/12/2019 2:16,Product 1,Component 3,,,83264,Update
CANCELLED,4/12/2019 2:09,4/12/2019 2:10,Product 1,Component 3,,,22719,Update
